"","Site","Sample_type","Species","Hybrid","Elevation_cat","Elevation_m","Longitude","Latitude","Sample","Dup_ID","Unique_ID","LT","ACI","LPS","LMA","ImageJ_1","ImageJ_2","LBI","logLBI","logACI","logLT","logLPS","logLMA"
"486","NFWB","sample","L","","LOW",875,-119.521415,37.257397,7,"","NFWB_L007",315,3,0.26,0.6,102959,132772,0.224542825,-0.648700817745297,0.477121254719662,2.4983105537896,-0.585026652029182,-0.221848749616356
"487","NFWB","sample","L","","LOW",875,-119.521415,37.257397,7,"","NFWB_L007",293,2.5,0.29,0.6,102959,132772,0.224542825,-0.648700817745297,0.397940008672038,2.46686762035411,-0.537602002101044,-0.221848749616356
"488","NFWB","sample","L","","LOW",875,-119.521415,37.257397,8,"","NFWB_L008",292,2.9,0.18,0.3,155694,204188,0.237496817,-0.62434220653848,0.462397997898956,2.46538285144842,-0.744727494896694,-0.522878745280338
"489","NFWB","sample","L","","LOW",875,-119.521415,37.257397,8,"","NFWB_L008",268,2.9,0.25,0.4,155694,204188,0.237496817,-0.62434220653848,0.462397997898956,2.42813479402879,-0.602059991327962,-0.397940008672038
"490","NFWB","sample","L","","LOW",875,-119.521415,37.257397,8,"","NFWB_L008",295,3,0.36,0.4,155694,204188,0.237496817,-0.62434220653848,0.477121254719662,2.46982201597816,-0.443697499232713,-0.397940008672038
"491","NFWB","sample","L","","LOW",875,-119.521415,37.257397,9,"","NFWB_L009",219,2.9,0.12,0.3,226207,343130,0.340754233,-0.467558740461379,0.462397997898956,2.34044411484012,-0.920818753952375,-0.522878745280338
"492","NFWB","sample","L","","LOW",875,-119.521415,37.257397,9,"","NFWB_L009",305,2.4,0.15,0.1,226207,343130,0.340754233,-0.467558740461379,0.380211241711606,2.48429983934679,-0.823908740944319,-1
"493","NFWB","sample","L","","LOW",875,-119.521415,37.257397,9,"","NFWB_L009",230,3.5,0.14,0.3,226207,343130,0.340754233,-0.467558740461379,0.544068044350276,2.36172783601759,-0.853871964321762,-0.522878745280338
"494","NFWB","sample","L","","LOW",875,-119.521415,37.257397,10,"","NFWB_L010",267,2.8,0.15,0.1,314094,476970,0.341480596,-0.466633969257846,0.447158031342219,2.42651126136458,-0.823908740944319,-1
"495","NFWB","sample","L","","LOW",875,-119.521415,37.257397,10,"","NFWB_L010",254,2.5,0.16,0.2,314094,476970,0.341480596,-0.466633969257846,0.397940008672038,2.40483371661994,-0.795880017344075,-0.698970004336019
"496","NFWB","sample","L","","LOW",875,-119.521415,37.257397,10,"","NFWB_L010",240,2.7,0.13,0.2,314094,476970,0.341480596,-0.466633969257846,0.431363764158987,2.38021124171161,-0.886056647693163,-0.698970004336019
"497","NFWB","sample","N","","LOW",875,-119.521415,37.257397,1,"","NFWB_N001",182,2.1,0.14,0.2,384743,401506,0.04175031,-1.37934029549081,0.322219294733919,2.26007138798507,-0.853871964321762,-0.698970004336019
"498","NFWB","sample","N","","LOW",875,-119.521415,37.257397,1,"","NFWB_N001",155,2.1,0.15,0.2,384743,401506,0.04175031,-1.37934029549081,0.322219294733919,2.19033169817029,-0.823908740944319,-0.698970004336019
"499","NFWB","sample","N","","LOW",875,-119.521415,37.257397,1,"","NFWB_N001",173,1.9,0.16,0.1,384743,401506,0.04175031,-1.37934029549081,0.278753600952829,2.2380461031288,-0.795880017344075,-1
"500","NFWB","sample","N","","LOW",875,-119.521415,37.257397,2,"","NFWB_N002",240,2.3,0.13,0.1,454339,488024,0.069023245,-1.16100462701402,0.361727836017593,2.38021124171161,-0.886056647693163,-1
"501","NFWB","sample","N","","LOW",875,-119.521415,37.257397,2,"","NFWB_N002",227,2.9,0.13,0.2,454339,488024,0.069023245,-1.16100462701402,0.462397997898956,2.35602585719312,-0.886056647693163,-0.698970004336019
"502","NFWB","sample","N","","LOW",875,-119.521415,37.257397,2,"","NFWB_N002",210,2.5,0.14,0.1,454339,488024,0.069023245,-1.16100462701402,0.397940008672038,2.32221929473392,-0.853871964321762,-1
"503","NFWB","sample","N","","LOW",875,-119.521415,37.257397,3,"","NFWB_N003",194,2.2,0.13,0.1,584475,639798,0.086469479,-1.06313715774817,0.342422680822206,2.28780172993023,-0.886056647693163,-1
"504","NFWB","sample","N","","LOW",875,-119.521415,37.257397,3,"","NFWB_N003",210,2.1,0.15,0.1,584475,639798,0.086469479,-1.06313715774817,0.322219294733919,2.32221929473392,-0.823908740944319,-1
"505","NFWB","sample","N","","LOW",875,-119.521415,37.257397,3,"","NFWB_N003",209,2.1,0.14,0.1,584475,639798,0.086469479,-1.06313715774817,0.322219294733919,2.32014628611105,-0.853871964321762,-1
"506","NFWB","sample","N","","LOW",875,-119.521415,37.257397,4,"","NFWB_N004",222,2.1,0.13,0.1,215866,252884,0.146383322,-0.834508401255591,0.322219294733919,2.34635297445064,-0.886056647693163,-1
"507","NFWB","sample","N","","LOW",875,-119.521415,37.257397,4,"","NFWB_N004",315,2.3,0.14,0.1,215866,252884,0.146383322,-0.834508401255591,0.361727836017593,2.4983105537896,-0.853871964321762,-1
"508","NFWB","sample","N","","LOW",875,-119.521415,37.257397,4,"","NFWB_N004",258,2.3,0.14,0.1,215866,252884,0.146383322,-0.834508401255591,0.361727836017593,2.41161970596323,-0.853871964321762,-1
"509","NFWB","sample","N","","LOW",875,-119.521415,37.257397,5,"","NFWB_N005",178,1.9,0.12,0.1,232627,251014,0.073250894,-1.13518707053839,0.278753600952829,2.25042000230889,-0.920818753952375,-1
"510","NFWB","sample","N","","LOW",875,-119.521415,37.257397,5,"","NFWB_N005",163,1.8,0.15,0.1,232627,251014,0.073250894,-1.13518707053839,0.255272505103306,2.21218760440396,-0.823908740944319,-1
"511","NFWB","sample","N","","LOW",875,-119.521415,37.257397,5,"","NFWB_N005",235,1.9,0.14,0.1,232627,251014,0.073250894,-1.13518707053839,0.278753600952829,2.37106786227174,-0.853871964321762,-1
"512","NFWB","sample","N","","LOW",875,-119.521415,37.257397,6,"","NFWB_N006",211,2.7,0.16,0.1,363124,406518,0.106745581,-0.971650094635856,0.431363764158987,2.32428245529769,-0.795880017344075,-1
"513","NFWB","sample","N","","LOW",875,-119.521415,37.257397,6,"","NFWB_N006",234,3,0.17,0.2,363124,406518,0.106745581,-0.971650094635856,0.477121254719662,2.36921585741014,-0.769551078621726,-0.698970004336019
"514","NFWB","sample","N","","LOW",875,-119.521415,37.257397,6,"","NFWB_N006",255,2.9,0.17,0.2,363124,406518,0.106745581,-0.971650094635856,0.462397997898956,2.40654018043396,-0.769551078621726,-0.698970004336019
"515","NFWB","sample","N","","LOW",875,-119.521415,37.257397,7,"","NFWB_N007",250,2.4,0.17,0.2,256713,275048,0.066661092,-1.1761275762787,0.380211241711606,2.39794000867204,-0.769551078621726,-0.698970004336019
"516","NFWB","sample","N","","LOW",875,-119.521415,37.257397,7,"","NFWB_N007",315,2.2,0.16,0.2,256713,275048,0.066661092,-1.1761275762787,0.342422680822206,2.4983105537896,-0.795880017344075,-0.698970004336019
"517","NFWB","sample","N","","LOW",875,-119.521415,37.257397,7,"","NFWB_N007",224,2.7,0.15,0.1,256713,275048,0.066661092,-1.1761275762787,0.431363764158987,2.35024801833416,-0.823908740944319,-1
"518","NFWB","sample","N","","LOW",875,-119.521415,37.257397,8,"","NFWB_N008",218,2.2,0.14,0.1,271283,315241,0.139442522,-0.855604771044517,0.342422680822206,2.3384564936046,-0.853871964321762,-1
"519","NFWB","sample","N","","LOW",875,-119.521415,37.257397,8,"","NFWB_N008",285,2.4,0.14,0.1,271283,315241,0.139442522,-0.855604771044517,0.380211241711606,2.45484486000851,-0.853871964321762,-1
"520","NFWB","sample","N","","LOW",875,-119.521415,37.257397,8,"","NFWB_N008",268,2.1,0.15,0.1,271283,315241,0.139442522,-0.855604771044517,0.322219294733919,2.42813479402879,-0.823908740944319,-1
"521","NFWB","sample","N","","LOW",875,-119.521415,37.257397,9,"","NFWB_N009",283,2.4,0.16,0.1,375438,406291,0.075938182,-1.11953980430998,0.380211241711606,2.45178643552429,-0.795880017344075,-1
"522","NFWB","sample","N","","LOW",875,-119.521415,37.257397,9,"","NFWB_N009",270,2.5,0.2,0.1,375438,406291,0.075938182,-1.11953980430998,0.397940008672038,2.43136376415899,-0.698970004336019,-1
"523","NFWB","sample","N","","LOW",875,-119.521415,37.257397,9,"","NFWB_N009",362,2.6,0.17,0.2,375438,406291,0.075938182,-1.11953980430998,0.414973347970818,2.55870857053317,-0.769551078621726,-0.698970004336019
"524","NFWB","sample","N","","LOW",875,-119.521415,37.257397,10,"","NFWB_N010",305,2.5,0.16,0.1,555077,601067,0.076513933,-1.1162594736824,0.397940008672038,2.48429983934679,-0.795880017344075,-1
"525","NFWB","sample","N","","LOW",875,-119.521415,37.257397,10,"","NFWB_N010",254,2.2,0.19,0.2,555077,601067,0.076513933,-1.1162594736824,0.342422680822206,2.40483371661994,-0.721246399047171,-0.698970004336019
"526","NFWB","sample","N","","LOW",875,-119.521415,37.257397,10,"","NFWB_N010",258,2.5,0.15,0.1,555077,601067,0.076513933,-1.1162594736824,0.397940008672038,2.41161970596323,-0.823908740944319,-1
"527","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,1,"","HDRB_G001",258,9,0.39,0.3,207266,235256,0.118976774,-0.924537810944695,0.954242509439325,2.41161970596323,-0.408935392973501,-0.522878745280338
"528","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,1,"","HDRB_G001",205,7,0.36,0.2,207266,235256,0.118976774,-0.924537810944695,0.845098040014257,2.31175386105575,-0.443697499232713,-0.698970004336019
"529","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,1,"","HDRB_G001",220,8.2,0.34,0.3,207266,235256,0.118976774,-0.924537810944695,0.913813852383717,2.34242268082221,-0.468521082957745,-0.522878745280338
"530","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,2,"","HDRB_G002",305,10.3,0.73,0.5,551641,623082,0.114657461,-0.94059767956726,1.01283722470517,2.48429983934679,-0.136677139879544,-0.301029995663981
"531","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,2,"","HDRB_G002",350,3,0.46,0.7,551641,623082,0.114657461,-0.94059767956726,0.477121254719662,2.54406804435028,-0.337242168318426,-0.154901959985743
"532","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,2,"","HDRB_G002",323,5.4,0.62,0.3,551641,623082,0.114657461,-0.94059767956726,0.732393759822969,2.5092025223311,-0.207608310501746,-0.522878745280338
"533","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,3,"","HDRB_G003",295,3.8,0.4,0.6,467372,540306,0.134986471,-0.86970975642703,0.57978359661681,2.46982201597816,-0.397940008672038,-0.221848749616356
"534","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,3,"","HDRB_G003",400,4.1,0.38,0.6,467372,540306,0.134986471,-0.86970975642703,0.612783856719735,2.60205999132796,-0.42021640338319,-0.221848749616356
"535","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,3,"","HDRB_G003",315,3.8,0.45,0.5,467372,540306,0.134986471,-0.86970975642703,0.57978359661681,2.4983105537896,-0.346787486224656,-0.301029995663981
"536","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,4,"","HDRB_G004",302,5.4,0.46,0.8,476655,528178,0.097548554,-1.01077916393707,0.732393759822969,2.48000694295715,-0.337242168318426,-0.0969100130080564
"537","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,4,"","HDRB_G004",335,4.7,0.38,0.7,476655,528178,0.097548554,-1.01077916393707,0.672097857935718,2.52504480703685,-0.42021640338319,-0.154901959985743
"538","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,4,"","HDRB_G004",425,4.9,0.42,0.6,476655,528178,0.097548554,-1.01077916393707,0.690196080028514,2.62838893005031,-0.3767507096021,-0.221848749616356
"539","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,5,"","HDRB_G005",235,11.6,0.39,0.3,212328,242457,0.124265334,-0.905650008544824,1.06445798922692,2.37106786227174,-0.408935392973501,-0.522878745280338
"540","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,5,"","HDRB_G005",355,17.9,0.4,0.3,212328,242457,0.124265334,-0.905650008544824,1.25285303097989,2.55022835305509,-0.397940008672038,-0.522878745280338
"541","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,5,"","HDRB_G005",320,17.7,0.37,0.3,212328,242457,0.124265334,-0.905650008544824,1.24797326636181,2.50514997831991,-0.431798275933005,-0.522878745280338
"542","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,6,"","HDRB_G006",380,5.1,0.6,0.6,247712,301009,0.177061151,-0.751876716941632,0.707570176097936,2.57978359661681,-0.221848749616356,-0.221848749616356
"543","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,6,"","HDRB_G006",292,5.1,0.46,0.7,247712,301009,0.177061151,-0.751876716941632,0.707570176097936,2.46538285144842,-0.337242168318426,-0.154901959985743
"544","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,6,"","HDRB_G006",320,5.2,0.5,0.5,247712,301009,0.177061151,-0.751876716941632,0.716003343634799,2.50514997831991,-0.301029995663981,-0.301029995663981
"545","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,7,"","HDRB_G007",347,34.3,0.55,0.6,268384,297014,0.096392763,-1.0159555709431,1.53529412004277,2.54032947479087,-0.259637310505756,-0.221848749616356
"546","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,7,"","HDRB_G007",330,4.6,0.49,0.7,268384,297014,0.096392763,-1.0159555709431,0.662757831681574,2.51851393987789,-0.309803919971486,-0.154901959985743
"547","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,7,"","HDRB_G007",405,6.3,0.49,0.6,268384,297014,0.096392763,-1.0159555709431,0.799340549453582,2.60745502321467,-0.309803919971486,-0.221848749616356
"548","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,8,"","HDRB_G008",290,3.8,0.47,0.4,276490,336314,0.177881385,-0.749869497755171,0.57978359661681,2.46239799789896,-0.327902142064283,-0.397940008672038
"549","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,8,"","HDRB_G008",232,23.6,0.52,0.4,276490,336314,0.177881385,-0.749869497755171,1.37291200297011,2.3654879848909,-0.283996656365201,-0.397940008672038
"550","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,8,"","HDRB_G008",210,4.7,0.5,0.4,276490,336314,0.177881385,-0.749869497755171,0.672097857935718,2.32221929473392,-0.301029995663981,-0.397940008672038
"551","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,9,"","HDRB_G009",270,3,0.62,0.5,199712,230738,0.134464197,-0.871393337336137,0.477121254719662,2.43136376415899,-0.207608310501746,-0.301029995663981
"552","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,9,"","HDRB_G009",265,3.5,0.52,0.4,199712,230738,0.134464197,-0.871393337336137,0.544068044350276,2.42324587393681,-0.283996656365201,-0.397940008672038
"553","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,9,"","HDRB_G009",305,3.9,0.56,0.3,199712,230738,0.134464197,-0.871393337336137,0.591064607026499,2.48429983934679,-0.2518119729938,-0.522878745280338
"554","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,10,"","HDRB_G010",339,31.8,0.54,0.4,577331,655957,0.119864564,-0.921309189994456,1.50242711998443,2.53019969820308,-0.267606240177031,-0.397940008672038
"555","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,10,"","HDRB_G010",360,18.8,0.67,0.5,577331,655957,0.119864564,-0.921309189994456,1.27415784926368,2.55630250076729,-0.173925197299174,-0.301029995663981
"556","HDRB","sample","G","","LOW",1037,-119.534709,37.288671,10,"","HDRB_G010",267,13.6,0.57,0.6,577331,655957,0.119864564,-0.921309189994456,1.13353890837022,2.42651126136458,-0.244125144327509,-0.221848749616356
"557","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,1,"","WCFB_L001",435,3.6,0.4,0.5,265639,357104,0.256129867,-0.59153977601423,0.556302500767287,2.63848925695464,-0.397940008672038,-0.301029995663981
"558","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,1,"","WCFB_L001",375,4.7,0.43,0.6,265639,357104,0.256129867,-0.59153977601423,0.672097857935718,2.57403126772772,-0.366531544420413,-0.221848749616356
"559","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,1,"","WCFB_L001",440,4.8,0.37,0.7,265639,357104,0.256129867,-0.59153977601423,0.681241237375587,2.64345267648619,-0.431798275933005,-0.154901959985743
"560","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,2,"","WCFB_L002",372,2.7,0.38,0.4,76777,108695,0.293647362,-0.532173896315965,0.431363764158987,2.5705429398819,-0.42021640338319,-0.397940008672038
"561","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,2,"","WCFB_L002",320,3.1,0.39,0.6,76777,108695,0.293647362,-0.532173896315965,0.491361693834273,2.50514997831991,-0.408935392973501,-0.221848749616356
"562","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,2,"","WCFB_L002",350,1.8,0.31,0.6,76777,108695,0.293647362,-0.532173896315965,0.255272505103306,2.54406804435028,-0.508638306165727,-0.221848749616356
"563","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,3,"","WCFB_L003",338,2.1,0.2,0.3,125310,221948,0.435408294,-0.3611033024329,0.322219294733919,2.52891670027765,-0.698970004336019,-0.522878745280338
"564","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,3,"","WCFB_L003",356,3.4,0.19,0.4,125310,221948,0.435408294,-0.3611033024329,0.531478917042255,2.55144999797288,-0.721246399047171,-0.397940008672038
"565","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,3,"","WCFB_L003",353,3.4,0.18,0.5,125310,221948,0.435408294,-0.3611033024329,0.531478917042255,2.54777470538782,-0.744727494896694,-0.301029995663981
"566","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,4,"","WCFB_L004",330,4.5,0.31,0.3,511818,831267,0.38429169,-0.415339006704439,0.653212513775344,2.51851393987789,-0.508638306165727,-0.522878745280338
"567","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,4,"","WCFB_L004",380,5.1,0.24,0.6,511818,831267,0.38429169,-0.415339006704439,0.707570176097936,2.57978359661681,-0.619788758288394,-0.221848749616356
"568","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,4,"","WCFB_L004",328,3.2,0.29,0.8,511818,831267,0.38429169,-0.415339006704439,0.505149978319906,2.51587384371168,-0.537602002101044,-0.0969100130080564
"569","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,5,"","WCFB_L005",296,2.5,0.37,0.6,96265,132618,0.274118144,-0.562062217367145,0.397940008672038,2.47129171105894,-0.431798275933005,-0.221848749616356
"570","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,5,"","WCFB_L005",298,2.6,0.3,0.6,96265,132618,0.274118144,-0.562062217367145,0.414973347970818,2.47421626407626,-0.522878745280338,-0.221848749616356
"571","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,5,"","WCFB_L005",288,3.1,0.3,0.6,96265,132618,0.274118144,-0.562062217367145,0.491361693834273,2.45939248775923,-0.522878745280338,-0.221848749616356
"572","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,6,"","WCFB_L006",360,2.7,0.21,0.9,184415,422400,0.563411458,-0.249174325089731,0.431363764158987,2.55630250076729,-0.677780705266081,-0.0457574905606751
"573","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,6,"","WCFB_L006",392,1.8,0.27,0.6,184415,422400,0.563411458,-0.249174325089731,0.255272505103306,2.59328606702046,-0.568636235841013,-0.221848749616356
"574","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,6,"","WCFB_L006",395,1.9,0.28,0.5,184415,422400,0.563411458,-0.249174325089731,0.278753600952829,2.59659709562646,-0.552841968657781,-0.301029995663981
"575","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,7,"","WCFB_L007",433,2.7,0.32,0.7,162295,357959,0.546610087,-0.262322358212296,0.431363764158987,2.63648789635337,-0.494850021680094,-0.154901959985743
"576","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,7,"","WCFB_L007",388,2,0.25,0.8,162295,357959,0.546610087,-0.262322358212296,0.301029995663981,2.58883172559421,-0.602059991327962,-0.0969100130080564
"577","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,7,"","WCFB_L007",407,2.1,0.25,0.7,162295,357959,0.546610087,-0.262322358212296,0.322219294733919,2.60959440922522,-0.602059991327962,-0.154901959985743
"578","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,8,"","WCFB_L008",450,2.2,0.29,0.7,69410,91888,0.24462389,-0.611501131974591,0.342422680822206,2.65321251377534,-0.537602002101044,-0.154901959985743
"579","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,8,"","WCFB_L008",287,1.7,0.24,0.7,69410,91888,0.24462389,-0.611501131974591,0.230448921378274,2.45788189673399,-0.619788758288394,-0.154901959985743
"580","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,8,"","WCFB_L008",439,2.7,0.32,0.6,69410,91888,0.24462389,-0.611501131974591,0.431363764158987,2.64246452024212,-0.494850021680094,-0.221848749616356
"581","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,9,"","WCFB_L009",375,2.3,0.35,0.7,136290,199295,0.316139391,-0.500121387652647,0.361727836017593,2.57403126772772,-0.455931955649724,-0.154901959985743
"582","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,9,"","WCFB_L009",331,3.3,0.35,0.8,136290,199295,0.316139391,-0.500121387652647,0.518513939877887,2.51982799377572,-0.455931955649724,-0.0969100130080564
"583","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,9,"","WCFB_L009",325,2.5,0.35,0.6,136290,199295,0.316139391,-0.500121387652647,0.397940008672038,2.51188336097887,-0.455931955649724,-0.221848749616356
"584","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,10,"","WCFB_L010",267,2.5,0.39,0.5,130891,226777,0.422820656,-0.373843804317094,0.397940008672038,2.42651126136458,-0.408935392973501,-0.301029995663981
"585","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,10,"","WCFB_L010",380,4.2,0.3,0.9,130891,226777,0.422820656,-0.373843804317094,0.6232492903979,2.57978359661681,-0.522878745280338,-0.0457574905606751
"586","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,10,"","WCFB_L010",385,2.7,0.44,0.8,130891,226777,0.422820656,-0.373843804317094,0.431363764158987,2.5854607295085,-0.356547323513813,-0.0969100130080564
"587","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,11,"","WCFB_L011",344,2,0.35,0.8,134765,235466,0.427666839,-0.368894423340679,0.301029995663981,2.53655844257153,-0.455931955649724,-0.0969100130080564
"588","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,11,"","WCFB_L011",341,4.4,0.41,0.9,134765,235466,0.427666839,-0.368894423340679,0.643452676486187,2.5327543789925,-0.387216143280265,-0.0457574905606751
"589","WCFB","sample","L","","MEDIUM",1380,-119.719077,37.723593,11,"","WCFB_L011",395,2.7,0.4,0.8,134765,235466,0.427666839,-0.368894423340679,0.431363764158987,2.59659709562646,-0.397940008672038,-0.0969100130080564
"590","WCFB","sample","G","","MEDIUM",1380,-119.719077,37.723593,1,"","WCFB_G001",276,3.4,0.28,0.5,77370,88389,0.124664834,-0.904256036927237,0.531478917042255,2.44090908206522,-0.552841968657781,-0.301029995663981
"591","WCFB","sample","G","","MEDIUM",1380,-119.719077,37.723593,1,"","WCFB_G001",374,3.3,0.35,0.6,77370,88389,0.124664834,-0.904256036927237,0.518513939877887,2.57287160220048,-0.455931955649724,-0.221848749616356
"592","WCFB","sample","G","","MEDIUM",1380,-119.719077,37.723593,1,"","WCFB_G001",355,3,0.29,0.6,77370,88389,0.124664834,-0.904256036927237,0.477121254719662,2.55022835305509,-0.537602002101044,-0.221848749616356
"593","WCFB","sample","G","","MEDIUM",1380,-119.719077,37.723593,2,"","WCFB_G002",422,3.7,0.34,0.7,101976,121819,0.162889204,-0.788107698985539,0.568201724066995,2.62531245096167,-0.468521082957745,-0.154901959985743
"594","WCFB","sample","G","","MEDIUM",1380,-119.719077,37.723593,2,"","WCFB_G002",430,2.4,0.29,0.7,101976,121819,0.162889204,-0.788107698985539,0.380211241711606,2.63346845557959,-0.537602002101044,-0.154901959985743
"595","WCFB","sample","G","","MEDIUM",1380,-119.719077,37.723593,2,"","WCFB_G002",443,4.7,0.27,0.4,101976,121819,0.162889204,-0.788107698985539,0.672097857935718,2.64640372622307,-0.568636235841013,-0.397940008672038
"596","WCFB","sample","G","","MEDIUM",1380,-119.719077,37.723593,3,"","WCFB_G003",274,4,0.32,0.2,NA,343000,1,0,0.602059991327962,2.43775056282039,-0.494850021680094,-0.698970004336019
"597","WCFB","sample","G","","MEDIUM",1380,-119.719077,37.723593,3,"","WCFB_G003",295,3.7,0.22,0.4,NA,343000,1,0,0.568201724066995,2.46982201597816,-0.657577319177794,-0.397940008672038
"598","WCFB","sample","G","","MEDIUM",1380,-119.719077,37.723593,3,"","WCFB_G003",304,4.1,0.23,0.2,NA,343000,1,0,0.612783856719735,2.48287358360875,-0.638272163982407,-0.698970004336019
"599","WCFB","sample","G","","MEDIUM",1380,-119.719077,37.723593,4,"","WCFB_G004",400,4.1,0.24,0.6,207245,253988,0.184036254,-0.735096615244702,0.612783856719735,2.60205999132796,-0.619788758288394,-0.221848749616356
"600","WCFB","sample","G","","MEDIUM",1380,-119.719077,37.723593,4,"","WCFB_G004",448,3.6,0.31,0.6,207245,253988,0.184036254,-0.735096615244702,0.556302500767287,2.65127801399814,-0.508638306165727,-0.221848749616356
"601","WCFB","sample","G","","MEDIUM",1380,-119.719077,37.723593,4,"","WCFB_G004",375,2.9,0.32,0.5,207245,253988,0.184036254,-0.735096615244702,0.462397997898956,2.57403126772772,-0.494850021680094,-0.301029995663981
"602","WCFB","sample","G","","MEDIUM",1380,-119.719077,37.723593,5,"","WCFB_G005",355,6.4,0.29,0.6,540160,684304,0.210643223,-0.676452508818402,0.806179973983887,2.55022835305509,-0.537602002101044,-0.221848749616356
"603","WCFB","sample","G","","MEDIUM",1380,-119.719077,37.723593,5,"","WCFB_G005",325,11.9,0.29,0.3,540160,684304,0.210643223,-0.676452508818402,1.07554696139253,2.51188336097887,-0.537602002101044,-0.522878745280338
"604","WCFB","sample","G","","MEDIUM",1380,-119.719077,37.723593,5,"","WCFB_G005",374,7.6,0.2,0.8,540160,684304,0.210643223,-0.676452508818402,0.880813592280791,2.57287160220048,-0.698970004336019,-0.0969100130080564
"605","WCFB","sample","G","","MEDIUM",1380,-119.719077,37.723593,6,"","WCFB_G006",542,3.8,0.29,0.5,529125,634301,0.165814022,-0.780378746284344,0.57978359661681,2.73399928653839,-0.537602002101044,-0.301029995663981
"606","WCFB","sample","G","","MEDIUM",1380,-119.719077,37.723593,6,"","WCFB_G006",504,6.4,0.29,0.5,529125,634301,0.165814022,-0.780378746284344,0.806179973983887,2.70243053644553,-0.537602002101044,-0.301029995663981
"607","WCFB","sample","G","","MEDIUM",1380,-119.719077,37.723593,6,"","WCFB_G006",456,6,0.27,0.4,529125,634301,0.165814022,-0.780378746284344,0.778151250383644,2.65896484266444,-0.568636235841013,-0.397940008672038
"608","WCFB","sample","G","","MEDIUM",1380,-119.719077,37.723593,7,"","WCFB_G007",350,5.9,0.28,0.7,276934,336854,0.177881219,-0.749869903041635,0.770852011642144,2.54406804435028,-0.552841968657781,-0.154901959985743
