"","Unique_ID","Site","Species","Elevation_m","Elevation_cat","Longitude","Latitude","ACI","LT","LPS","LMA","ImageJ_1","ImageJ_2","LBI","logLBI","logACI","logLT","logLPS","logLMA","Observed","Shannon","Simpson_1minusD","hill_1","hill_2"
"188","CCNB_G006","CCNB","M. guttatus",1997,"HIGH",-119.963252,38.183927,3.83333333333333,238.333333333333,0.266666666666667,0.333333333333333,152721,185212,0.175425998,-0.755906044087104,0.583576585633949,2.37718478708142,-0.574031267727719,-0.477121254719662,NA,NA,NA,NA,NA
"189","CCNB_G007","CCNB","M. guttatus",1997,"HIGH",-119.963252,38.183927,4.73333333333333,273.333333333333,0.293333333333333,NA,129697,152763,0.15099206,-0.821045889719082,0.675167089663394,2.43669259766405,-0.532638582569494,NA,NA,NA,NA,NA,NA
"190","CCNB_G008","CCNB","M. guttatus",1997,"HIGH",-119.963252,38.183927,3.76666666666667,225.666666666667,0.303333333333333,NA,77630,88418,0.122011355,-0.913599749781288,0.575957188763757,2.35346741396548,-0.518079862398569,NA,NA,NA,NA,NA,NA
"191","CCNB_G009","CCNB","M. guttatus",1997,"HIGH",-119.963252,38.183927,2.96666666666667,219,0.27,NA,83637,93374,0.104279564,-0.98180079331489,0.47226875192525,2.34044411484012,-0.568636235841013,NA,NA,NA,NA,NA,NA
"192","CCNB_G010","CCNB","M. guttatus",1997,"HIGH",-119.963252,38.183927,6.1,230,0.296666666666667,0.333333333333333,115820,126550,0.084788621,-1.07166242803223,0.785329835010767,2.36172783601759,-0.52773124807475,-0.477121254719662,NA,NA,NA,NA,NA
"193","CCNB_G011","CCNB","M. guttatus",1997,"HIGH",-119.963252,38.183927,3.46666666666667,221,0.333333333333333,NA,101690,119469,0.148816848,-0.827347898230825,0.539912084579118,2.34439227368511,-0.477121254719662,NA,NA,NA,NA,NA,NA
"194","CCNB_G012","CCNB","M. guttatus",1997,"HIGH",-119.963252,38.183927,2.86666666666667,229.333333333333,0.346666666666667,NA,153620,172884,0.111427315,-0.953008334300062,0.457377196523905,2.36046718351585,-0.460087915420882,NA,NA,NA,NA,NA,NA
"195","CFZZ_G001","CFZZ","M. guttatus",1901,"HIGH",-119.802952,37.755986,2.06666666666667,215.333333333333,0.17,0.0666666666666667,NA,NA,NA,NA,0.315270434778591,2.33311126327542,-0.769551078621726,-1.17609125905568,NA,NA,NA,NA,NA
"196","CFZZ_G002","CFZZ","M. guttatus",1901,"HIGH",-119.802952,37.755986,2.6,252.666666666667,0.15,0.333333333333333,NA,NA,NA,NA,0.414973347970818,2.40254795091239,-0.823908740944319,-0.477121254719662,NA,NA,NA,NA,NA
"197","CFZZ_G003","CFZZ","M. guttatus",1901,"HIGH",-119.802952,37.755986,2.3,251,0.163333333333333,0.233333333333333,NA,NA,NA,NA,0.361727836017593,2.39967372148104,-0.786925174691149,-0.632023214705406,NA,NA,NA,NA,NA
"198","CFZZ_G005","CFZZ","M. guttatus",1901,"HIGH",-119.802952,37.755986,2.23333333333333,207,0.166666666666667,0.166666666666667,NA,NA,NA,NA,0.348953547981164,2.31597034545692,-0.778151250383644,-0.778151250383644,NA,NA,NA,NA,NA
"199","CFZZ_G006","CFZZ","M. guttatus",1901,"HIGH",-119.802952,37.755986,2.13333333333333,232,0.186666666666667,0.166666666666667,NA,NA,NA,NA,0.329058719264225,2.3654879848909,-0.728933227713462,-0.778151250383644,NA,NA,NA,NA,NA
"200","CFZZ_G007","CFZZ","M. guttatus",1901,"HIGH",-119.802952,37.755986,2.46666666666667,247,0.163333333333333,0.0666666666666667,NA,NA,NA,NA,0.392110465011314,2.39269695325967,-0.786925174691149,-1.17609125905568,NA,NA,NA,NA,NA
"201","CFZZ_G009","CFZZ","M. guttatus",1901,"HIGH",-119.802952,37.755986,2.6,220.333333333333,0.17,0.133333333333333,NA,NA,NA,NA,0.414973347970818,2.34308020476598,-0.769551078621726,-0.8750612633917,NA,NA,NA,NA,NA
"202","CFZZ_G010","CFZZ","M. guttatus",1901,"HIGH",-119.802952,37.755986,2.6,216.666666666667,0.156666666666667,0.1,NA,NA,NA,NA,0.414973347970818,2.33579210192319,-0.805023396783945,-1,NA,NA,NA,NA,NA
"203","FVWB_G001","FVWB","M. guttatus",1757,"MID",-119.702719,37.698587,6.1,325.666666666667,0.316666666666667,0.6,293186,308689,0.050222068,-1.29910540825995,0.785329835010767,2.51277330899911,-0.499397649430815,-0.221848749616356,NA,NA,NA,NA,NA
"204","FVWB_G002","FVWB","M. guttatus",1757,"MID",-119.702719,37.698587,NA,NA,NA,NA,131604,145131,0.093205449,-1.03055869707246,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","HDRB_G004","HDRB","M. guttatus",1037,"LOW",-119.534709,37.288671,5,354,0.42,0.7,476655,528178,0.097548554,-1.01077916393707,0.698970004336019,2.54900326202579,-0.3767507096021,-0.154901959985743,NA,NA,NA,NA,NA
"206","HDRB_G007","HDRB","M. guttatus",1037,"LOW",-119.534709,37.288671,15.0666666666667,360.666666666667,0.51,0.633333333333333,268384,297014,0.096392763,-1.0159555709431,1.17801718009172,2.55710600605089,-0.292429823902064,-0.198367653766833,NA,NA,NA,NA,NA
"207","HDRB_G009","HDRB","M. guttatus",1037,"LOW",-119.534709,37.288671,3.46666666666667,280,0.566666666666667,0.4,199712,230738,0.134464197,-0.871393337336137,0.539912084579118,2.44715803134222,-0.246672333341388,-0.397940008672038,NA,NA,NA,NA,NA
"208","HHBB_G003","HHBB","M. guttatus",1199,"LOW",-119.778553,37.959056,2.7,193,0.143333333333333,0.1,NA,NA,NA,NA,0.431363764158987,2.28555730900777,-0.843652799140076,-1,NA,NA,NA,NA,NA
"209","HHBB_G006","HHBB","M. guttatus",1199,"LOW",-119.778553,37.959056,2.03333333333333,248.666666666667,0.126666666666667,0.05,NA,NA,NA,NA,0.308208580291105,2.39561757275301,-0.897337658102852,-1.30102999566398,NA,NA,NA,NA,NA
"210","HHBB_G007","HHBB","M. guttatus",1199,"LOW",-119.778553,37.959056,2.76666666666667,305,0.256666666666667,0.15,NA,NA,NA,NA,0.441956837656411,2.48429983934679,-0.590630529547181,-0.823908740944319,NA,NA,NA,NA,NA
"211","HHBB_G008","HHBB","M. guttatus",1199,"LOW",-119.778553,37.959056,2.23333333333333,222.333333333333,0.143333333333333,0.1,NA,NA,NA,NA,0.348953547981164,2.34700457919689,-0.843652799140076,-1,NA,NA,NA,NA,NA
"212","HHBB_L001","HHBB","M. laciniatus",1199,"LOW",-119.778553,37.959056,NA,546.666666666667,0.543333333333333,NA,NA,NA,NA,NA,NA,2.73772259332804,-0.264933650315705,NA,NA,NA,NA,NA,NA
"213","HHBB_L004","HHBB","M. laciniatus",1199,"LOW",-119.778553,37.959056,NA,405.666666666667,0.736666666666667,NA,NA,NA,NA,NA,NA,2.6081693235104,-0.132728981034552,NA,NA,NA,NA,NA,NA
"214","HHBB_L005","HHBB","M. laciniatus",1199,"LOW",-119.778553,37.959056,NA,430.666666666667,0.593333333333333,NA,NA,NA,NA,NA,NA,2.6341412589394,-0.226701252410768,NA,NA,NA,NA,NA,NA
"215","HHBB_L006","HHBB","M. laciniatus",1199,"LOW",-119.778553,37.959056,NA,375.333333333333,0.576666666666667,NA,NA,NA,NA,NA,NA,2.57441713579566,-0.239075151590867,NA,NA,NA,NA,NA,NA
"216","HHBB_L007","HHBB","M. laciniatus",1199,"LOW",-119.778553,37.959056,NA,309.333333333333,0.446666666666667,0.3,NA,NA,NA,NA,NA,2.4904267214992,-0.350016456354855,-0.522878745280338,NA,NA,NA,NA,NA
"217","HULB_G001","HULB","M. guttatus",2178,"HIGH",-119.14962,37.23553,3.06666666666667,236.333333333333,0.256666666666667,0.266666666666667,96196,100477,0.042606766,-1.37052142899261,0.486666572625893,2.3735249804634,-0.590630529547181,-0.574031267727719,NA,NA,NA,NA,NA
"218","HULB_G002","HULB","M. guttatus",2178,"HIGH",-119.14962,37.23553,2.86666666666667,303,0.23,0.2,149343,156454,0.045451059,-1.34245599335514,0.457377196523905,2.4814426285023,-0.638272163982407,-0.698970004336019,NA,NA,NA,NA,NA
"219","HULB_G003","HULB","M. guttatus",2178,"HIGH",-119.14962,37.23553,3.2,265.666666666667,0.2,0.266666666666667,249281,267548,0.068275599,-1.16573448099045,0.505149978319906,2.42433706667645,-0.698970004336019,-0.574031267727719,NA,NA,NA,NA,NA
"220","HULB_G004","HULB","M. guttatus",2178,"HIGH",-119.14962,37.23553,3.2,285.666666666667,0.22,0.266666666666667,174850,179590,0.026393452,-1.57850380468302,0.505149978319906,2.45585956720354,-0.657577319177794,-0.574031267727719,NA,NA,NA,NA,NA
"221","HULB_G005","HULB","M. guttatus",2178,"HIGH",-119.14962,37.23553,2.6,299,0.236666666666667,0.166666666666667,85104,89634,0.050538858,-1.29637457582928,0.414973347970818,2.47567118832443,-0.625862906000587,-0.778151250383644,NA,NA,NA,NA,NA
"222","HULB_L001","HULB","M. laciniatus",2178,"HIGH",-119.14962,37.23553,4.36666666666667,421.666666666667,0.34,0.4,316357,1232876,0.743399174,-0.128777925789985,0.640150040936102,2.62496927079217,-0.468521082957745,-0.397940008672038,NA,NA,NA,NA,NA
"223","HULB_L003","HULB","M. laciniatus",2178,"HIGH",-119.14962,37.23553,4.56666666666667,446.666666666667,0.213333333333333,0.3,311128,701605,0.5565482,-0.254497217515171,0.659599312436744,2.64998354364515,-0.670941280735775,-0.522878745280338,NA,NA,NA,NA,NA
"224","HULB_L004","HULB","M. laciniatus",2178,"HIGH",-119.14962,37.23553,5.36666666666667,501.333333333333,0.31,0.433333333333333,131950,422920,0.688002459,-0.162410009543235,0.729704621312187,2.70012658153596,-0.508638306165727,-0.363177902412826,NA,NA,NA,NA,NA
"225","HULB_L005","HULB","M. laciniatus",2178,"HIGH",-119.14962,37.23553,5.53333333333333,490,0.2,0.433333333333333,354362,893852,0.603556293,-0.219282217531623,0.742986833320393,2.69019608002851,-0.698970004336019,-0.363177902412826,NA,NA,NA,NA,NA
"226","HUOB_G001","HUOB","M. guttatus",1851,"HIGH",-119.273507,37.150723,4.3,310,0.42,0.466666666666667,130522,164027,0.204265151,-0.689805720589135,0.633468455579587,2.49136169383427,-0.3767507096021,-0.330993219041424,NA,NA,NA,NA,NA
"227","HUOB_G002","HUOB","M. guttatus",1851,"HIGH",-119.273507,37.150723,7,460,3.55,0.7,235065,276330,0.14933232,-0.825846187729787,0.845098040014257,2.66275783168157,0.550228353055094,-0.154901959985743,NA,NA,NA,NA,NA
"228","HUOB_G003","HUOB","M. guttatus",1851,"HIGH",-119.273507,37.150723,4.36666666666667,310.666666666667,0.29,0.366666666666667,267134,331178,0.193382411,-0.713583029493056,0.640150040936102,2.49229465763432,-0.537602002101044,-0.435728569561437,NA,NA,NA,NA,NA
"229","HUOB_G004","HUOB","M. guttatus",1851,"HIGH",-119.273507,37.150723,5.53333333333333,345,0.42,0.633333333333333,90458,96204,0.059727246,-1.22382750994031,0.742986833320393,2.53781909507327,-0.3767507096021,-0.198367653766833,NA,NA,NA,NA,NA
"230","HUOB_G005","HUOB","M. guttatus",1851,"HIGH",-119.273507,37.150723,4.06666666666667,360,0.586666666666667,0.733333333333333,114060,141686,0.19498045,-0.710008931626,0.609238575955086,2.55630250076729,-0.231608586905513,-0.134698573897456,NA,NA,NA,NA,NA
"231","HUOB_G032","HUOB","M. guttatus",1851,"HIGH",-119.273507,37.150723,6.33333333333333,305,0.56,0.633333333333333,184956,215374,0.141233389,-0.850062619542925,0.801632346233166,2.48429983934679,-0.2518119729938,-0.198367653766833,NA,NA,NA,NA,NA
"232","HUOB_G042","HUOB","M. guttatus",1851,"HIGH",-119.273507,37.150723,5.46666666666667,323,0.513333333333333,0.566666666666667,263871,289663,0.089041403,-1.05040800556511,0.737722593328035,2.5092025223311,-0.289600533883199,-0.246672333341388,NA,NA,NA,NA,NA
"233","HUOB_G052","HUOB","M. guttatus",1851,"HIGH",-119.273507,37.150723,5.6,278,0.536666666666667,0.633333333333333,211605,222777,0.050148804,-1.29973942001932,0.7481880270062,2.44404479591808,-0.270295378687813,-0.198367653766833,NA,NA,NA,NA,NA
"234","HUOB_G072","HUOB","M. guttatus",1851,"HIGH",-119.273507,37.150723,4.96666666666667,292,0.496666666666667,0.7,99283,106366,0.066590828,-1.17658558499339,0.696065013692612,2.46538285144842,-0.303934986307388,-0.154901959985743,NA,NA,NA,NA,NA
"235","HUOB_G102","HUOB","M. guttatus",1851,"HIGH",-119.273507,37.150723,3.06666666666667,264.333333333333,0.443333333333333,0.333333333333333,199827,214772,0.069585421,-1.1574817408848,0.486666572625893,2.42215193259794,-0.353269613752577,-0.477121254719662,NA,NA,NA,NA,NA
"236","HUOB_G122","HUOB","M. guttatus",1851,"HIGH",-119.273507,37.150723,5.03333333333333,249.333333333333,0.423333333333333,0.633333333333333,158727,174575,0.090780467,-1.04200758745568,0.701855692573507,2.3967803431448,-0.373317533763706,-0.198367653766833,NA,NA,NA,NA,NA
"237","HUOB_N002","HUOB","M. nasutus",1851,"HIGH",-119.273507,37.150723,7.43333333333333,340,0.413333333333333,0.6,270892,339751,0.2026749,-0.693200032591968,0.871183608328498,2.53147891704225,-0.383699569557427,-0.221848749616356,NA,NA,NA,NA,NA
"238","HUOB_N004","HUOB","M. nasutus",1851,"HIGH",-119.273507,37.150723,6.16666666666667,310,0.36,0.766666666666667,326654,385908,0.153544368,-0.813766108829379,0.790050473683351,2.49136169383427,-0.443697499232713,-0.11539341870207,NA,NA,NA,NA,NA
"239","KNOB_L005","KNOB","M. laciniatus",2572,"HIGH",-119.440369,37.853852,5.13333333333333,446,0.24,NA,112924,337920,0.665826231,-0.176639099305288,0.710399466116801,2.64933485871214,-0.619788758288394,NA,NA,NA,NA,NA,NA
"240","KNOB_L006","KNOB","M. laciniatus",2572,"HIGH",-119.440369,37.853852,3.2,416.666666666667,0.266666666666667,NA,105614,169955,0.378576682,-0.421846139422934,0.505149978319906,2.61978875828839,-0.574031267727719,NA,NA,NA,NA,NA,NA
"241","KNOB_L007","KNOB","M. laciniatus",2572,"HIGH",-119.440369,37.853852,3.66666666666667,367,0.24,NA,145895,349944,0.583090437,-0.234264081186034,0.564271430438563,2.56466606425209,-0.619788758288394,NA,NA,NA,NA,NA,NA
"242","LMZZ_G001","LMZZ","M. guttatus",2157,"HIGH",-119.772719,37.767781,2.63333333333333,341.666666666667,0.35,0.366666666666667,NA,NA,NA,NA,0.420505836570779,2.53360261067211,-0.455931955649724,-0.435728569561437,NA,NA,NA,NA,NA
"243","LMZZ_G003","LMZZ","M. guttatus",2157,"HIGH",-119.772719,37.767781,2.9,366.666666666667,0.326666666666667,0.2,NA,NA,NA,NA,0.462397997898956,2.56427143043856,-0.485895179027168,-0.698970004336019,NA,NA,NA,NA,NA
"244","LMZZ_G005","LMZZ","M. guttatus",2157,"HIGH",-119.772719,37.767781,2.2,277.333333333333,0.353333333333333,0.2,NA,NA,NA,NA,0.342422680822206,2.44300207157106,-0.451815389454892,-0.698970004336019,NA,NA,NA,NA,NA
"245","LMZZ_G007","LMZZ","M. guttatus",2157,"HIGH",-119.772719,37.767781,2.3,312.333333333333,0.303333333333333,0.266666666666667,NA,NA,NA,NA,0.361727836017593,2.49461833616812,-0.518079862398569,-0.574031267727719,NA,NA,NA,NA,NA
"246","LMZZ_G009","LMZZ","M. guttatus",2157,"HIGH",-119.772719,37.767781,2.73333333333333,375.666666666667,0.246666666666667,0.3,NA,NA,NA,NA,0.436692597664054,2.57480266132644,-0.607889534988686,-0.522878745280338,NA,NA,NA,NA,NA
"247","LMZZ_G010","LMZZ","M. guttatus",2157,"HIGH",-119.772719,37.767781,2.3,355,0.363333333333333,0.433333333333333,NA,NA,NA,NA,0.361727836017593,2.55022835305509,-0.439694756779039,-0.363177902412826,NA,NA,NA,NA,NA
"248","LYFB_G001","LYFB","M. guttatus",1565,"MID",-119.601395,37.748823,6.1,359,0.376666666666667,0.2,660262,683865,0.034514122,-1.46200317009271,0.785329835010767,2.55509444857832,-0.424042811236243,-0.698970004336019,NA,NA,NA,NA,NA
"249","LYFB_G002","LYFB","M. guttatus",1565,"MID",-119.601395,37.748823,5.23333333333333,428.333333333333,0.506666666666667,0.3,988841,1044844,0.053599389,-1.27084016096844,0.718778397689571,2.63178187294765,-0.29527766677489,-0.522878745280338,NA,NA,NA,NA,NA
"250","LYFB_G003","LYFB","M. guttatus",1565,"MID",-119.601395,37.748823,6.7,558.333333333333,0.483333333333333,0.233333333333333,1092210,1164549,0.062117609,-1.20678526926818,0.826074802700826,2.7468935566532,-0.315753252484688,-0.632023214705406,NA,NA,NA,NA,NA
"251","LYFB_G004","LYFB","M. guttatus",1565,"MID",-119.601395,37.748823,5.33333333333333,550,0.57,0.233333333333333,1093961,1162816,0.059214012,-1.22757551263134,0.726998727936262,2.74036268949424,-0.244125144327509,-0.632023214705406,NA,NA,NA,NA,NA
"252","LYFB_G005","LYFB","M. guttatus",1565,"MID",-119.601395,37.748823,5.53333333333333,490,0.456666666666667,0.3,1259328,1340380,0.060469419,-1.21846420414594,0.742986833320393,2.69019608002851,-0.340400687563256,-0.522878745280338,NA,NA,NA,NA,NA
"253","NFWB_L001","NFWB","M. laciniatus",875,"LOW",-119.521415,37.257397,2.4,251,0.175,0.2,154535,199397,0.22498834,-0.647839988576967,0.380211241711606,2.39967372148104,-0.756961951313706,-0.698970004336019,NA,NA,NA,NA,NA
"254","NFWB_L002","NFWB","M. laciniatus",875,"LOW",-119.521415,37.257397,3.43333333333333,295.333333333333,0.196666666666667,0.3,263708,431883,0.389399444,-0.409604672918464,0.53571596998551,2.47031246716739,-0.706269243077518,-0.522878745280338,NA,NA,NA,NA,NA
"255","NFWB_L003","NFWB","M. laciniatus",875,"LOW",-119.521415,37.257397,2.46666666666667,228.333333333333,0.283333333333333,0.4,150960,289500,0.478549223,-0.320073384579249,0.392110465011314,2.35856931677276,-0.54770232900537,-0.397940008672038,NA,NA,NA,NA,NA
"256","NFWB_L005","NFWB","M. laciniatus",875,"LOW",-119.521415,37.257397,2.6,237,0.156666666666667,0.166666666666667,244858,379434,0.354675648,-0.450168629126835,0.414973347970818,2.3747483460101,-0.805023396783945,-0.778151250383644,NA,NA,NA,NA,NA
"257","NFWB_L007","NFWB","M. laciniatus",875,"LOW",-119.521415,37.257397,2.63333333333333,298.666666666667,0.27,0.533333333333333,102959,132772,0.224542825,-0.648700817745297,0.420505836570779,2.47518675494246,-0.568636235841013,-0.273001272063738,NA,NA,NA,NA,NA
"258","NFWB_L008","NFWB","M. laciniatus",875,"LOW",-119.521415,37.257397,2.93333333333333,285,0.263333333333333,0.366666666666667,155694,204188,0.237496817,-0.62434220653848,0.467361417430506,2.45484486000851,-0.579494163429221,-0.435728569561437,NA,NA,NA,NA,NA
"259","NFWB_L009","NFWB","M. laciniatus",875,"LOW",-119.521415,37.257397,2.93333333333333,251.333333333333,0.136666666666667,0.233333333333333,226207,343130,0.340754233,-0.467558740461379,0.467361417430506,2.40025009115011,-0.864337397999927,-0.632023214705406,NA,NA,NA,NA,NA
"260","NFWB_N001","NFWB","M. nasutus",875,"LOW",-119.521415,37.257397,2.03333333333333,170,0.15,0.166666666666667,384743,401506,0.04175031,-1.37934029549081,0.308208580291105,2.23044892137827,-0.823908740944319,-0.778151250383644,NA,NA,NA,NA,NA
"261","NFWB_N003","NFWB","M. nasutus",875,"LOW",-119.521415,37.257397,2.13333333333333,204.333333333333,0.14,0.1,584475,639798,0.086469479,-1.06313715774817,0.329058719264225,2.31033921979875,-0.853871964321762,-1,NA,NA,NA,NA,NA
"262","NFWB_N004","NFWB","M. nasutus",875,"LOW",-119.521415,37.257397,2.23333333333333,265,0.136666666666667,0.1,215866,252884,0.146383322,-0.834508401255591,0.348953547981164,2.42324587393681,-0.864337397999927,-1,NA,NA,NA,NA,NA
"263","NFWB_N005","NFWB","M. nasutus",875,"LOW",-119.521415,37.257397,1.86666666666667,192,0.136666666666667,0.1,232627,251014,0.073250894,-1.13518707053839,0.271066772286538,2.28330122870355,-0.864337397999927,-1,NA,NA,NA,NA,NA
"264","NFWB_N009","NFWB","M. nasutus",875,"LOW",-119.521415,37.257397,2.5,305,0.176666666666667,0.133333333333333,375438,406291,0.075938182,-1.11953980430998,0.397940008672038,2.48429983934679,-0.752845385118873,-0.8750612633917,NA,NA,NA,NA,NA
"265","OPNZ_L001","OPNZ","M. laciniatus",2506,"HIGH",-119.486313176147,37.8072315532725,NA,338,NA,NA,NA,NA,NA,NA,NA,2.52891670027765,NA,NA,NA,NA,NA,NA,NA
"266","OPNZ_L002","OPNZ","M. laciniatus",2506,"HIGH",-119.486313176147,37.8072315532725,0.27,492.333333333333,NA,NA,NA,NA,NA,NA,-0.568636235841013,2.69225924059229,NA,NA,NA,NA,NA,NA,NA
"267","OPNZ_L003","OPNZ","M. laciniatus",2506,"HIGH",-119.486313176147,37.8072315532725,NA,315.666666666667,NA,NA,NA,NA,NA,NA,NA,2.49922872428361,NA,NA,NA,NA,NA,NA,NA
"268","OPNZ_L004","OPNZ","M. laciniatus",2506,"HIGH",-119.486313176147,37.8072315532725,NA,311.666666666667,NA,NA,NA,NA,NA,NA,NA,2.49369035615286,NA,NA,NA,NA,NA,NA,NA
"269","OPNZ_L005","OPNZ","M. laciniatus",2506,"HIGH",-119.486313176147,37.8072315532725,NA,321.666666666667,NA,NA,NA,NA,NA,NA,NA,2.50740605862413,NA,NA,NA,NA,NA,NA,NA
"270","OPNZ_L006","OPNZ","M. laciniatus",2506,"HIGH",-119.486313176147,37.8072315532725,NA,379.666666666667,NA,NA,NA,NA,NA,NA,NA,2.57940246935944,NA,NA,NA,NA,NA,NA,NA
"271","OPNZ_L007","OPNZ","M. laciniatus",2506,"HIGH",-119.486313176147,37.8072315532725,NA,412,NA,NA,NA,NA,NA,NA,NA,2.61489721603313,NA,NA,NA,NA,NA,NA,NA
"272","OPNZ_L008","OPNZ","M. laciniatus",2506,"HIGH",-119.486313176147,37.8072315532725,NA,283.666666666667,NA,NA,NA,NA,NA,NA,NA,2.45280830536493,NA,NA,NA,NA,NA,NA,NA
"273","OPNZ_L009","OPNZ","M. laciniatus",2506,"HIGH",-119.486313176147,37.8072315532725,NA,337.666666666667,NA,NA,NA,NA,NA,NA,NA,2.52848819064062,NA,NA,NA,NA,NA,NA,NA
"274","OPNZ_L102","OPNZ","M. laciniatus",2506,"HIGH",-119.486313176147,37.8072315532725,2.66666666666667,289.666666666667,0.153333333333333,NA,278923,378895,0.263851463,-0.578640493410051,0.425968732272281,2.461898521729,-0.814363423038088,NA,NA,NA,NA,NA,NA
"275","OPNZ_L106","OPNZ","M. laciniatus",2506,"HIGH",-119.486313176147,37.8072315532725,4.2,307.333333333333,0.176666666666667,NA,103698,149064,0.304339076,-0.516642282273268,0.6232492903979,2.48760966633397,-0.752845385118873,NA,NA,NA,NA,NA,NA
"276","OPNZ_L108","OPNZ","M. laciniatus",2506,"HIGH",-119.486313176147,37.8072315532725,3,380,0.303333333333333,NA,100404,188939,0.468590392,-0.32920662044277,0.477121254719662,2.57978359661681,-0.518079862398569,NA,NA,NA,NA,NA,NA
"277","OPNZ_L109","OPNZ","M. laciniatus",2506,"HIGH",-119.486313176147,37.8072315532725,2.76666666666667,301.666666666667,0.206666666666667,NA,93041,117711,0.209581093,-0.678647899055382,0.441956837656411,2.47952732448554,-0.684729565221409,NA,NA,NA,NA,NA,NA
"278","OPNZ_L110","OPNZ","M. laciniatus",2506,"HIGH",-119.486313176147,37.8072315532725,3.65,415,0.25,NA,79015,168897,0.532170494,-0.273949208417133,0.562292864456475,2.61804809671209,-0.602059991327962,NA,NA,NA,NA,NA,NA
"279","OSKB_L003","OSKB","M. laciniatus",2399,"HIGH",-119.594572,37.842693,NA,317.666666666667,0.446666666666667,NA,145524,537186,0.729099418,-0.137213248437937,NA,2.50197164591866,-0.350016456354855,NA,NA,NA,NA,NA,NA
"280","OSKB_L006","OSKB","M. laciniatus",2399,"HIGH",-119.594572,37.842693,NA,292.333333333333,0.376666666666667,NA,36064,102575,0.648413356,-0.188148048145914,NA,2.46587833864638,-0.424042811236243,NA,NA,NA,NA,NA,NA
"281","SDSB_B001","SDSB","M. bicolor",1679,"MID",-120.094614,38.136194,15.9,331.666666666667,0.276666666666667,1.1,92037,102703,0.103852857,-0.983581551490291,1.20139712432045,2.52070182602606,-0.558043162343589,0.0413926851582251,NA,NA,NA,NA,NA
"282","SDSB_B002","SDSB","M. bicolor",1679,"MID",-120.094614,38.136194,6.9,314.333333333333,0.246666666666667,NA,45423,49838,0.088587022,-1.05262989760079,0.838849090737255,2.49739043801767,-0.607889534988686,NA,NA,NA,NA,NA,NA
"283","SDSB_B003","SDSB","M. bicolor",1679,"MID",-120.094614,38.136194,3.56666666666667,282.666666666667,0.286666666666667,NA,51012,55539,0.08151029,-1.08878756171246,0.552262522965547,2.45127459753705,-0.542622803476095,NA,NA,NA,NA,NA,NA
"284","SDSB_B004","SDSB","M. bicolor",1679,"MID",-120.094614,38.136194,6.53333333333333,296.333333333333,0.23,0.5,106770,121691,0.122613833,-0.911460530986657,0.815134816636814,2.47178050625055,-0.638272163982407,-0.301029995663981,NA,NA,NA,NA,NA
"285","SDSB_B005","SDSB","M. bicolor",1679,"MID",-120.094614,38.136194,4.6,301.333333333333,0.22,NA,61698,66651,0.074312463,-1.12893834427138,0.662757831681574,2.4790471757557,-0.657577319177794,NA,NA,NA,NA,NA,NA
"286","SDSB_G001","SDSB","M. guttatus",1679,"MID",-120.094614,38.136194,3.76666666666667,325.666666666667,0.403333333333333,0.633333333333333,250117,285527,0.124016293,-0.906521254392919,0.575957188763757,2.51277330899911,-0.394335884403212,-0.198367653766833,NA,NA,NA,NA,NA
"287","SDSB_G006","SDSB","M. guttatus",1679,"MID",-120.094614,38.136194,3.93333333333333,271.666666666667,0.3,0.333333333333333,162680,184438,0.117969182,-0.92823143197697,0.594760752586463,2.43403635402031,-0.522878745280338,-0.477121254719662,NA,NA,NA,NA,NA
"288","SDSB_G007","SDSB","M. guttatus",1679,"MID",-120.094614,38.136194,2.73333333333333,272,0.4,0.566666666666667,168951,201403,0.161129675,-0.79282446887982,0.436692597664054,2.4345689040342,-0.397940008672038,-0.246672333341388,NA,NA,NA,NA,NA
"289","SDSB_G009","SDSB","M. guttatus",1679,"MID",-120.094614,38.136194,4.13333333333333,300,0.376666666666667,0.566666666666667,207327,239750,0.135236705,-0.868905419226519,0.616300430442573,2.47712125471966,-0.424042811236243,-0.246672333341388,NA,NA,NA,NA,NA
"290","SDSB_G010","SDSB","M. guttatus",1679,"MID",-120.094614,38.136194,3.43333333333333,273,0.483333333333333,0.666666666666667,207573,237841,0.12726149,-0.895302996273534,0.53571596998551,2.43616264704076,-0.315753252484688,-0.176091259055681,NA,NA,NA,NA,NA
"291","SHLZ_G001","SHLZ","M. guttatus",1595,"MID",-119.307426,37.145131,4.1,294.666666666667,0.53,1.1,582646,621722,0.062851242,-1.20168613582342,0.612783856719735,2.46933101029341,-0.275724130399211,0.0413926851582251,NA,NA,NA,NA,NA
"292","SHLZ_G002","SHLZ","M. guttatus",1595,"MID",-119.307426,37.145131,4.8,493.333333333333,0.533333333333333,0.4,1298732,1407504,0.077280065,-1.1119325213088,0.681241237375587,2.69314046067529,-0.273001272063738,-0.397940008672038,NA,NA,NA,NA,NA
"293","SHLZ_G003","SHLZ","M. guttatus",1595,"MID",-119.307426,37.145131,3.13333333333333,325,0.366666666666667,0.566666666666667,1703397,1808854,0.058300449,-1.23432810051592,0.496006598880036,2.51188336097887,-0.435728569561437,-0.246672333341388,NA,NA,NA,NA,NA
